,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
83,77,72,72,72,72,82,82,82,82,82,82,82,82,89,89,89,89,85,85,85,85,100,100,100,100,93,93,93,93,92,92,92,92,107,107,107,107,89,89,89,89,76,76,76,76,77,77,77,77,76,76,76,76,75,75,75,75,76,76,76,S3,1501577100,2017-08-01 08:45:00,1501578000,0,0.0,7,4.06666666666667,0
84,76,73,73,73,73,75,75,75,75,101,101,101,101,90,90,90,90,81,81,81,81,89,89,89,89,77,77,77,77,73,73,73,73,73,73,73,73,75,75,75,75,71,71,71,71,73,73,73,73,85,85,85,85,77,77,77,77,84,84,84,S3,1501578000,2017-08-01 09:00:00,1501578900,0,0.0,7,3.2,0
85,84,79,79,79,79,79,79,79,79,80,80,80,80,83,83,83,83,81,81,81,81,84,84,84,84,78,78,78,78,79,79,79,79,84,84,84,84,81,81,81,81,74,74,74,74,74,74,74,74,72,72,72,72,80,80,80,80,77,77,77,S3,1501578900,2017-08-01 09:15:00,1501579800,0,0.0,3,2.8,0
86,77,83,83,83,83,77,77,77,77,73,73,73,73,82,82,82,82,76,76,76,76,83,83,83,83,86,86,86,86,91,91,91,91,87,87,87,87,86,86,86,86,82,82,82,82,80,80,80,80,73,73,73,73,71,71,71,71,75,75,75,S3,1501579800,2017-08-01 09:30:00,1501580700,0,0.0,3,2.8,0
87,75,72,72,72,72,72,72,72,72,72,72,72,72,75,75,75,75,73,73,73,73,71,71,71,71,92,92,92,92,92,92,92,92,80,80,80,80,76,76,76,76,76,76,76,76,82,82,82,82,73,73,73,73,71,71,71,71,79,79,79,S3,1501580700,2017-08-01 09:45:00,1501581600,0,0.0,4,2.93333333333333,0
88,79,78,78,78,78,73,73,73,73,88,88,88,88,79,79,79,79,74,74,74,74,74,74,74,74,80,80,80,80,101,101,101,101,89,89,89,89,89,89,89,89,92,92,92,92,77,77,77,77,71,71,71,71,76,76,76,76,82,82,82,S3,1501581600,2017-08-01 10:00:00,1501582500,0,0.0,7,3.66666666666667,0
89,82,81,81,81,81,81,81,81,81,88,88,88,88,90,90,90,90,87,87,87,87,77,77,77,77,70,70,70,70,67,67,67,67,68,68,68,68,76,76,76,76,79,79,79,79,85,85,85,85,79,79,79,79,72,72,72,72,79,79,79,S3,1501582500,2017-08-01 10:15:00,1501583400,0,0.0,7,3.6,0
90,79,73,73,73,73,69,69,69,69,67,67,67,67,67,67,67,67,69,69,69,69,68,68,68,68,66,66,66,66,67,67,67,67,69,69,69,69,68,68,68,68,67,67,67,67,77,77,77,77,82,82,82,82,73,73,73,73,71,71,71,S3,1501583400,2017-08-01 10:30:00,1501584300,0,0.0,3,2.2,0
91,71,69,69,69,69,67,67,67,67,69,69,69,69,74,74,74,74,70,70,70,70,68,68,68,68,66,66,66,66,68,68,68,68,79,79,79,79,76,76,76,76,70,70,70,70,69,69,69,69,67,67,67,67,67,67,67,67,68,68,68,S3,1501584300,2017-08-01 10:45:00,1501585200,0,0.0,3,1.4,0
92,68,69,69,69,69,68,68,68,68,80,80,80,80,74,74,74,74,71,71,71,71,70,70,70,70,74,74,74,74,72,72,72,72,72,72,72,72,73,73,73,73,72,72,72,72,72,72,72,72,73,73,73,73,71,71,71,71,71,71,71,S3,1501585200,2017-08-01 11:00:00,1501586100,0,0.0,3,1.8,0
93,71,70,70,70,70,69,69,69,69,68,68,68,68,65,65,65,65,65,65,65,65,68,68,68,68,68,68,68,68,67,67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,67,67,67,67,68,68,68,68,67,67,67,67,67,67,67,S3,1501586100,2017-08-01 11:15:00,1501587000,0,0.0,3,1.33333333333333,0
94,67,82,82,82,82,74,74,74,74,69,69,69,69,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,69,69,69,69,70,70,70,S3,1501587000,2017-08-01 11:30:00,1501587900,0,0.0,7,2.46666666666667,0
95,70,99,99,99,99,105,105,105,105,101,101,101,101,106,106,106,106,104,104,104,104,88,88,88,88,79,79,79,79,82,82,82,82,84,84,84,84,84,84,84,84,109,109,109,109,98,98,98,98,88,88,88,88,90,90,90,90,91,91,91,S3,1501587900,2017-08-01 11:45:00,1501588800,0,0.0,7,3.73333333333333,0
96,91,88,88,88,88,89,89,89,89,87,87,87,87,82,82,82,82,83,83,83,83,91,91,91,91,89,89,89,89,82,82,82,82,87,87,87,87,85,85,85,85,81,81,81,81,76,76,76,76,73,73,73,73,73,73,73,73,72,72,72,S3,1501588800,2017-08-01 12:00:00,1501589700,0,0.0,5,3.13333333333333,0
97,72,70,70,70,70,70,70,70,70,70,70,70,70,69,69,69,69,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,69,69,69,69,76,76,76,76,84,84,84,84,84,84,84,84,98,98,98,98,112,112,112,112,107,107,107,S3,1501589700,2017-08-01 12:15:00,1501590600,0,0.01,7,2.86666666666667,0
98,107,120,120,120,120,100,100,100,100,86,86,86,86,82,82,82,82,81,81,81,81,87,87,87,87,83,83,83,83,82,82,82,82,80,80,80,80,72,72,72,72,75,75,75,75,94,94,94,94,87,87,87,87,83,83,83,83,95,95,95,S3,1501590600,2017-08-01 12:30:00,1501591500,0,0.0,7,4.6,0
99,95,108,108,108,108,107,107,107,107,106,106,106,106,107,107,107,107,106,106,106,106,93,93,93,93,83,83,83,83,77,77,77,77,87,87,87,87,107,107,107,107,105,105,105,105,106,106,106,106,93,93,93,93,89,89,89,89,94,94,94,S3,1501591500,2017-08-01 12:45:00,1501592400,0,0.0,7,5.66666666666667,0
100,94,93,93,93,93,91,91,91,91,78,78,78,78,78,78,78,78,77,77,77,77,74,74,74,74,72,72,72,72,70,70,70,70,70,70,70,70,69,69,69,69,68,68,68,68,67,67,67,67,67,67,67,67,66,66,66,66,66,66,66,S3,1501592400,2017-08-01 13:00:00,1501593300,0,0.0,2,1.06666666666667,0
101,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,80,80,80,80,86,86,86,86,83,83,83,83,82,82,82,S3,1501593300,2017-08-01 13:15:00,1501594200,0,0.0,3,2.2,0
102,82,75,75,75,75,84,84,84,84,77,77,77,77,69,69,69,69,82,82,82,82,77,77,77,77,80,80,80,80,92,92,92,92,87,87,87,87,90,90,90,90,88,88,88,88,79,79,79,79,78,78,78,78,86,86,86,86,87,87,87,S3,1501594200,2017-08-01 13:30:00,1501595100,0,0.0,7,4.0,0
103,87,90,90,90,90,90,90,90,90,88,88,88,88,91,91,91,91,84,84,84,84,75,75,75,75,80,80,80,80,79,79,79,79,78,78,78,78,75,75,75,75,75,75,75,75,78,78,78,78,90,90,90,90,91,91,91,91,83,83,83,S3,1501595100,2017-08-01 13:45:00,1501596000,0,0.0,6,3.73333333333333,0
104,83,78,78,78,78,76,76,76,76,75,75,75,75,75,75,75,75,76,76,76,76,91,91,91,91,87,87,87,87,79,79,79,79,87,87,87,87,84,84,84,84,78,78,78,78,78,78,78,78,78,78,78,78,96,96,96,96,89,89,89,S3,1501596000,2017-08-01 14:00:00,1501596900,0,0.0,7,3.13333333333333,0
105,89,83,83,83,83,80,80,80,80,80,80,80,80,78,78,78,78,76,76,76,76,78,78,78,78,77,77,77,77,75,75,75,75,80,80,80,80,83,83,83,83,76,76,76,76,78,78,78,78,77,77,77,77,77,77,77,77,76,76,76,S3,1501596900,2017-08-01 14:15:00,1501597800,0,0.0,3,3.0,0
106,76,78,78,78,78,72,72,72,72,73,73,73,73,74,74,74,74,75,75,75,75,81,81,81,81,91,91,91,91,82,82,82,82,92,92,92,92,82,82,82,82,74,74,74,74,74,74,74,74,98,98,98,98,98,98,98,98,96,96,96,S3,1501597800,2017-08-01 14:30:00,1501598700,0,0.0,7,3.13333333333333,0
107,96,96,96,96,96,84,84,84,84,78,78,78,78,80,80,80,80,78,78,78,78,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,77,77,77,77,72,72,72,72,70,70,70,70,70,70,70,70,81,81,81,S3,1501598700,2017-08-01 14:45:00,1501599600,0,0.0,3,2.06666666666667,0
108,81,87,87,87,87,83,83,83,83,84,84,84,84,83,83,83,83,76,76,76,76,75,75,75,75,79,79,79,79,73,73,73,73,70,70,70,70,72,72,72,72,72,72,72,72,72,72,72,72,71,71,71,71,73,73,73,73,75,75,75,S3,1501599600,2017-08-01 15:00:00,1501600500,0,0.0,3,2.8,0
109,75,113,113,113,113,109,109,109,109,88,88,88,88,86,86,86,86,84,84,84,84,84,84,84,84,80,80,80,80,100,100,100,100,77,77,77,77,65,65,65,65,66,66,66,66,72,72,72,72,60,60,60,60,55,55,55,55,71,71,71,S3,1501600500,2017-08-01 15:15:00,1501601400,0,0.0,3,2.4,0
110,71,68,68,68,68,71,71,71,71,70,70,70,70,92,92,92,92,93,93,93,93,67,67,67,67,59,59,59,59,56,56,56,56,62,62,62,62,60,60,60,60,59,59,59,59,60,60,60,60,55,55,55,55,63,63,63,63,65,65,65,S3,1501601400,2017-08-01 15:30:00,1501602300,0,0.0,3,2.13333333333333,0
111,65,78,78,78,78,72,72,72,72,70,70,70,70,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,69,69,69,69,78,78,78,78,69,69,69,69,78,78,78,78,81,81,81,81,71,71,71,S3,1501602300,2017-08-01 15:45:00,1501603200,0,0.0,7,3.26666666666667,0
112,71,72,72,72,72,79,79,79,79,73,73,73,73,66,66,66,66,67,67,67,67,66,66,66,66,82,82,82,82,69,69,69,69,65,65,65,65,66,66,66,66,69,69,69,69,65,65,65,65,94,94,94,94,100,100,100,100,84,84,84,S3,1501603200,2017-08-01 16:00:00,1501604100,0,0.0,7,4.06666666666667,0
113,84,80,80,80,80,101,101,101,101,105,105,105,105,106,106,106,106,111,111,111,111,109,109,109,109,108,108,108,108,100,100,100,100,89,89,89,89,84,84,84,84,84,84,84,84,84,84,84,84,82,82,82,82,81,81,81,81,82,82,82,S3,1501604100,2017-08-01 16:15:00,1501605000,0,0.0,7,6.13333333333333,0
114,82,85,85,85,85,107,107,107,107,93,93,93,93,87,87,87,87,80,80,80,80,79,79,79,79,85,85,85,85,87,87,87,87,102,102,102,102,97,97,97,97,90,90,90,90,81,81,81,81,85,85,85,85,94,94,94,94,90,90,90,S3,1501605000,2017-08-01 16:30:00,1501605900,0,0.0,7,3.4,0
115,90,86,86,86,86,84,84,84,84,88,88,88,88,86,86,86,86,86,86,86,86,85,85,85,85,85,85,85,85,84,84,84,84,105,105,105,105,94,94,94,94,94,94,94,94,104,104,104,104,93,93,93,93,89,89,89,89,101,101,101,S3,1501605900,2017-08-01 16:45:00,1501606800,0,0.0,7,4.33333333333333,0
116,101,91,91,91,91,86,86,86,86,82,82,82,82,87,87,87,87,90,90,90,90,111,111,111,111,98,98,98,98,93,93,93,93,98,98,98,98,99,99,99,99,99,99,99,99,109,109,109,109,103,103,103,103,107,107,107,107,101,101,101,S3,1501606800,2017-08-01 17:00:00,1501607700,0,0.0,7,5.06666666666667,0
117,101,104,104,104,104,96,96,96,96,84,84,84,84,85,85,85,85,80,80,80,80,79,79,79,79,79,79,79,79,79,79,79,79,77,77,77,77,77,77,77,77,75,75,75,75,75,75,75,75,74,74,74,74,74,74,74,74,73,73,73,S3,1501607700,2017-08-01 17:15:00,1501608600,0,0.0,3,0.866666666666666,0
118,73,73,73,73,73,74,74,74,74,73,73,73,73,71,71,71,71,70,70,70,70,71,71,71,71,89,89,89,89,87,87,87,87,76,76,76,76,73,73,73,73,72,72,72,72,84,84,84,84,85,85,85,85,88,88,88,88,80,80,80,S3,1501608600,2017-08-01 17:30:00,1501609500,0,0.0,7,3.6,0
119,80,75,75,75,75,70,70,70,70,70,70,70,70,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,71,71,71,71,77,77,77,77,84,84,84,84,76,76,76,76,73,73,73,73,72,72,72,72,72,72,72,72,71,71,71,S3,1501609500,2017-08-01 17:45:00,1501610400,0,0.0,7,1.4,0
120,71,72,72,72,72,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,88,88,88,88,90,90,90,90,89,89,89,89,91,91,91,91,120,120,120,120,103,103,103,103,87,87,87,87,84,84,84,84,83,83,83,S3,1501610400,2017-08-01 18:00:00,1501611300,0,0.0,7,3.26666666666667,0
121,83,80,80,80,80,82,82,82,82,81,81,81,81,80,80,80,80,80,80,80,80,82,82,82,82,82,82,82,82,79,79,79,79,80,80,80,80,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,82,82,S3,1501611300,2017-08-01 18:15:00,1501612200,0,0.0,3,0.533333333333333,0
122,82,89,89,89,89,86,86,86,86,84,84,84,84,84,84,84,84,85,85,85,85,83,83,83,83,83,83,83,83,83,83,83,83,84,84,84,84,83,83,83,83,84,84,84,84,85,85,85,85,82,82,82,82,83,83,83,83,85,85,85,S3,1501612200,2017-08-01 18:30:00,1501613100,0,0.0,7,0.866666666666666,0
123,85,85,85,85,85,111,111,111,111,122,122,122,122,112,112,112,112,113,113,113,113,102,102,102,102,92,92,92,92,88,88,88,88,86,86,86,86,86,86,86,86,86,86,86,86,87,87,87,87,86,86,86,86,88,88,88,88,86,86,86,S3,1501613100,2017-08-01 18:45:00,1501614000,0,0.0,7,1.66666666666667,0
124,86,86,86,86,86,85,85,85,85,84,84,84,84,86,86,86,86,86,86,86,86,86,86,86,86,87,87,87,87,87,87,87,87,86,86,86,86,85,85,85,85,86,86,86,86,88,88,88,88,87,87,87,87,88,88,88,88,86,86,86,S3,1501614000,2017-08-01 19:00:00,1501614900,0,0.0,3,1.46666666666667,0
125,86,86,86,86,86,85,85,85,85,84,84,84,84,85,85,85,85,84,84,84,84,82,82,82,82,80,80,80,80,86,86,86,86,89,89,89,89,85,85,85,85,82,82,82,82,80,80,80,80,79,79,79,79,78,78,78,78,79,79,79,S3,1501614900,2017-08-01 19:15:00,1501615800,0,0.0,5,1.53333333333333,0
126,79,79,79,79,79,81,81,81,81,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,80,80,80,80,80,80,80,80,78,78,78,78,86,86,86,86,98,98,98,98,113,113,113,113,113,113,113,113,106,106,106,106,107,107,107,S3,1501615800,2017-08-01 19:30:00,1501616700,0,0.0,7,3.73333333333333,0
127,107,97,97,97,97,91,91,91,91,82,82,82,82,82,82,82,82,80,80,80,80,79,79,79,79,78,78,78,78,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,79,79,79,79,78,78,78,78,80,80,80,80,84,84,84,S3,1501616700,2017-08-01 19:45:00,1501617600,0,0.0,7,2.4,0
128,84,98,98,98,98,99,99,99,99,109,109,109,109,110,110,110,110,113,113,113,113,116,116,116,116,114,114,114,114,104,104,104,104,100,100,100,100,100,100,100,100,110,110,110,110,114,114,114,114,113,113,113,113,115,115,115,115,104,104,104,S3,1501617600,2017-08-01 20:00:00,1501618500,0,0.0,7,5.13333333333333,0
129,104,111,111,111,111,123,123,123,123,119,119,119,119,107,107,107,107,102,102,102,102,97,97,97,97,122,122,122,122,130,130,130,130,114,114,114,114,99,99,99,99,94,94,94,94,96,96,96,96,96,96,96,96,97,97,97,97,97,97,97,S3,1501618500,2017-08-01 20:15:00,1501619400,0,0.0,7,2.8,0
130,97,104,104,104,104,104,104,104,104,113,113,113,113,105,105,105,105,107,107,107,107,107,107,107,107,108,108,108,108,98,98,98,98,95,95,95,95,92,92,92,92,95,95,95,95,90,90,90,90,87,87,87,87,85,85,85,85,85,85,85,S3,1501619400,2017-08-01 20:30:00,1501620300,0,0.0,7,2.33333333333333,1
131,85,84,84,84,84,84,84,84,84,84,84,84,84,82,82,82,82,82,82,82,82,81,81,81,81,80,80,80,80,80,80,80,80,81,81,81,81,78,78,78,78,77,77,77,77,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,S3,1501620300,2017-08-01 20:45:00,1501621200,0,0.0,3,1.0,1
132,78,77,77,77,77,78,78,78,78,78,78,78,78,78,78,78,78,77,77,77,77,78,78,78,78,77,77,77,77,78,78,78,78,79,79,79,79,77,77,77,77,77,77,77,77,78,78,78,78,81,81,81,81,90,90,90,90,86,86,86,S3,1501621200,2017-08-01 21:00:00,1501622100,0,0.0,3,0.933333333333333,1
133,86,84,84,84,84,83,83,83,83,83,83,83,83,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,83,83,83,83,83,83,83,S3,1501622100,2017-08-01 21:15:00,1501623000,0,0.0,1,0.066666666666666,1
134,83,84,84,84,84,84,84,84,84,83,83,83,83,84,84,84,84,84,84,84,84,85,85,85,85,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,S3,1501623000,2017-08-01 21:30:00,1501623900,0,0.0,3,0.2,1
135,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,85,85,85,85,85,85,85,85,84,84,84,84,85,85,85,85,84,84,84,84,84,84,84,S3,1501623900,2017-08-01 21:45:00,1501624800,0,0.0,1,0.066666666666666,1
136,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,S3,1501624800,2017-08-01 22:00:00,1501625700,0,0.0,0,0.0,1
137,84,84,84,84,84,84,84,84,84,85,85,85,85,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,S3,1501625700,2017-08-01 22:15:00,1501626600,0,0.0,3,0.8,1
138,85,86,86,86,86,94,94,94,94,93,93,93,93,94,94,94,94,95,95,95,95,99,99,99,99,97,97,97,97,90,90,90,90,89,89,89,89,106,106,106,106,101,101,101,101,90,90,90,90,88,88,88,88,87,87,87,87,87,87,87,S3,1501626600,2017-08-01 22:30:00,1501627500,0,0.0,5,0.666666666666666,1
139,87,87,87,87,87,87,87,87,87,86,86,86,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,86,86,86,86,86,86,86,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,S3,1501627500,2017-08-01 22:45:00,1501628400,0,0.0,4,0.266666666666666,1
140,87,87,87,87,87,86,86,86,86,86,86,86,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,86,86,86,86,82,82,82,82,81,81,81,81,84,84,84,S3,1501628400,2017-08-01 23:00:00,1501629300,0,0.0,3,0.533333333333333,1
141,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,S3,1501629300,2017-08-01 23:15:00,1501630200,0,0.0,3,0.2,1
142,84,87,87,87,87,80,80,80,80,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,S3,1501630200,2017-08-01 23:30:00,1501631100,0,0.0,0,0.0,1
143,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,82,82,82,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,S3,1501631100,2017-08-01 23:45:00,1501632000,0,0.0,2,0.133333333333333,1
144,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,S3,1501632000,2017-08-02 00:00:00,1501632900,0,0.0,3,0.2,1
145,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,80,80,80,80,80,80,80,80,81,81,81,81,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,S3,1501632900,2017-08-02 00:15:00,1501633800,0,0.0,2,0.266666666666666,1
146,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79,79,79,79,80,80,80,80,75,75,75,75,73,73,73,73,78,78,78,78,78,78,78,78,77,77,77,77,77,77,77,77,77,77,77,77,78,78,78,78,77,77,77,S3,1501633800,2017-08-02 00:30:00,1501634700,0,0.0,2,0.266666666666666,1
147,77,77,77,77,77,78,78,78,78,77,77,77,77,77,77,77,77,78,78,78,78,78,78,78,78,77,77,77,77,77,77,77,77,78,78,78,78,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,76,76,76,76,76,76,76,S3,1501634700,2017-08-02 00:45:00,1501635600,0,0.0,0,0.0,1
148,76,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,76,76,76,76,75,75,75,75,75,75,75,75,75,75,75,75,76,76,76,76,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,S3,1501635600,2017-08-02 01:00:00,1501636500,0,0.0,1,0.133333333333333,1
149,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,74,74,74,74,73,73,73,73,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,S3,1501636500,2017-08-02 01:15:00,1501637400,0,0.0,0,0.0,1
150,73,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,73,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,73,72,72,72,72,72,72,72,S3,1501637400,2017-08-02 01:30:00,1501638300,0,0.0,0,0.0,1
151,72,73,73,73,73,73,73,73,73,73,73,73,73,72,72,72,72,72,72,72,72,73,73,73,73,72,72,72,72,73,73,73,73,72,72,72,72,73,73,73,73,72,72,72,72,72,72,72,72,74,74,74,74,72,72,72,72,72,72,72,S3,1501638300,2017-08-02 01:45:00,1501639200,0,0.0,3,0.466666666666666,1
152,72,72,72,72,72,72,72,72,72,73,73,73,73,72,72,72,72,72,72,72,72,73,73,73,73,72,72,72,72,73,73,73,73,73,73,73,73,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,73,72,72,72,S3,1501639200,2017-08-02 02:00:00,1501640100,0,0.0,3,0.466666666666666,1
153,72,72,72,72,72,73,73,73,73,72,72,72,72,70,70,70,70,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,S3,1501640100,2017-08-02 02:15:00,1501641000,0,0.0,2,0.133333333333333,1
154,68,68,68,68,68,68,68,68,68,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,S3,1501641000,2017-08-02 02:30:00,1501641900,0,0.0,2,0.133333333333333,1
155,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,67,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,68,68,68,68,77,77,77,77,69,69,69,69,65,65,65,65,65,65,65,65,64,64,64,S3,1501641900,2017-08-02 02:45:00,1501642800,0,0.0,3,0.533333333333333,1
156,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,S3,1501642800,2017-08-02 03:00:00,1501643700,0,0.0,0,0.0,1
157,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,S3,1501643700,2017-08-02 03:15:00,1501644600,0,0.0,3,0.2,1
158,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,S3,1501644600,2017-08-02 03:30:00,1501645500,0,0.0,4,0.533333333333333,1
159,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,S3,1501645500,2017-08-02 03:45:00,1501646400,0,0.0,2,0.266666666666666,1
160,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,65,64,64,64,64,63,63,63,63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,S3,1501646400,2017-08-02 04:00:00,1501647300,0,0.0,3,0.266666666666666,1
161,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,S3,1501647300,2017-08-02 04:15:00,1501648200,0,0.0,0,0.0,1
162,64,64,64,64,64,64,64,64,64,78,78,78,78,73,73,73,73,65,65,65,65,65,65,65,65,64,64,64,64,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,74,74,74,S3,1501648200,2017-08-02 04:30:00,1501649100,0,0.0,4,1.2,0
163,74,73,73,73,73,67,67,67,67,65,65,65,65,64,64,64,64,65,65,65,65,64,64,64,64,65,65,65,65,65,65,65,65,64,64,64,64,63,63,63,63,64,64,64,64,78,78,78,78,89,89,89,89,102,102,102,102,134,134,134,S3,1501649100,2017-08-02 04:45:00,1501650000,0,0.0,7,3.13333333333333,0
164,134,124,124,124,124,103,103,103,103,92,92,92,92,97,97,97,97,87,87,87,87,78,78,78,78,69,69,69,69,66,66,66,66,65,65,65,65,64,64,64,64,62,62,62,62,61,61,61,61,67,67,67,67,96,96,96,96,97,97,97,S3,1501650000,2017-08-02 05:00:00,1501650900,0,0.0,7,2.33333333333333,0
